id,page_id,page_name,ad_snapshot_url,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,bylines,languages,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,delivery_by_region
385534699246558,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=385534699246558&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['The Cook Political Report JUST ranked Nevada as a PURE TOSS-UP in 2020.\n\nIn order to keep Nevada blue, we need your support right now! Donate now and help to keep our state blue!']",['secure.actblue.com'],['Join us! Contribute today.'],['Democrats could lose this election - Your support is needed now!'],Committee to Elect Steve Sisolak,['en'],2020-10-23,2020-10-24,"[{'percentage': '0.106643', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.073427', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.06993', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.173077', 'age': '65+', 'gender': 'female'}, {'percentage': '0.227273', 'age': '65+', 'gender': 'male'}, {'percentage': '0.043706', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.145105', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.11014', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.008741', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.026224', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.006993', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.001748', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001748', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.003497', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.001748', 'age': '18-24', 'gender': 'male'}]","[{'percentage': '0.012238', 'region': 'Alabama'}, {'percentage': '0.006993', 'region': 'Tennessee'}, {'percentage': '0.017483', 'region': 'New Mexico'}, {'percentage': '0.043706', 'region': 'New York'}, {'percentage': '0.006993', 'region': 'North Carolina'}, {'percentage': '0.001748', 'region': 'North Dakota'}, {'percentage': '0.01049', 'region': 'Ohio'}, {'percentage': '0.01049', 'region': 'Oklahoma'}, {'percentage': '0.013986', 'region': 'Oregon'}, {'percentage': '0.012238', 'region': 'Pennsylvania'}, {'percentage': '0.006993', 'region': 'South Carolina'}, {'percentage': '0.052448', 'region': 'Texas'}, {'percentage': '0.272727', 'region': 'Nevada'}, {'percentage': '0.005245', 'region': 'Utah'}, {'percentage': '0.017483', 'region': 'Virginia'}, {'percentage': '0.024476', 'region': 'Washington'}, {'percentage': '0.001748', 'region': 'West Virginia'}, {'percentage': '0.01049', 'region': 'Wisconsin'}, {'percentage': '0.003497', 'region': 'Wyoming'}, {'percentage': '0.001748', 'region': 'Arkansas'}, {'percentage': '0.003497', 'region': 'Maine'}, {'percentage': '0.001748', 'region': 'New Hampshire'}, {'percentage': '0.003497', 'region': 'South Dakota'}, {'percentage': '0.012238', 'region': 'New Jersey'}, {'percentage': '0.001748', 'region': 'Nebraska'}, {'percentage': '0.003497', 'region': 'Alaska'}, {'percentage': '0.003497', 'region': 'Idaho'}, {'percentage': '0.022727', 'region': 'Arizona'}, {'percentage': '0.152098', 'region': 'California'}, {'percentage': '0.01049', 'region': 'Colorado'}, {'percentage': '0.012238', 'region': 'Connecticut'}, {'percentage': '0.003497', 'region': 'Delaware'}, {'percentage': '0.012238', 'region': 'Washington, District of Columbia'}, {'percentage': '0.041958', 'region': 'Florida'}, {'percentage': '0.013986', 'region': 'Georgia'}, {'percentage': '0.005245', 'region': 'Hawaii'}, {'percentage': '0.027972', 'region': 'Illinois'}, {'percentage': '0.005245', 'region': 'Montana'}, {'percentage': '0.020979', 'region': 'Indiana'}, {'percentage': '0.006993', 'region': 'Iowa'}, {'percentage': '0.008741', 'region': 'Kansas'}, {'percentage': '0.005245', 'region': 'Kentucky'}, {'percentage': '0.003497', 'region': 'Louisiana'}, {'percentage': '0.017483', 'region': 'Maryland'}, {'percentage': '0.003497', 'region': 'Massachusetts'}, {'percentage': '0.038462', 'region': 'Michigan'}, {'percentage': '0.005245', 'region': 'Minnesota'}, {'percentage': '0.012238', 'region': 'Missouri'}, {'percentage': '0.006993', 'region': 'Vermont'}]"
662044451416583,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=662044451416583&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Gov. Steve Sisolak has worked tirelessly to fight against the pandemic and to keep Nevadans safe, despite President Trump’s misinformation \n\nThe Governor needs to fight back, are you with him?']",['secure.actblue.com'],['Join us! Contribute today.'],['President Trump spreads misinformation - Stand with Governor Sisolak now!'],Committee to Elect Steve Sisolak,['en'],2020-10-23,2020-10-24,,
828975101239615,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=828975101239615&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Governor Steve Sisolak is being attacked RIGHT NOW by right-wing organizers, demanding a recall election. \n\nStand with Governor Sisolak and chip NOW to fight against these partisan attacks!']",['secure.actblue.com'],['Join us! Contribute today.'],['Right-wing organizers to recall Gov. Sisolak'],Committee to Elect Steve Sisolak,['en'],2020-10-23,2020-10-24,,
3309762919121671,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=3309762919121671&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['While Governor Sisolak is doing everything he can to protect Nevadans, President Trump is endangering them. \n\nHe held a rally in Nevada that drew thousands, despite the recommendations by his administrations not to hold large gatherings. \n\nGovernor Sisolak needs your help to keep fighting against Trump’s reckless leadership and to protect Nevadans. Chip in to help Steve reach his end-of-month fundraising goal →']",['secure.actblue.com'],['Join us! Contribute today.'],['Help protect Nevadans  - Support Steve Sisolak now!'],Committee to Elect Steve Sisolak,['en'],2020-10-23,2020-10-24,,
788360405064787,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=788360405064787&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['After Trump’s disastrous response to the COVID-19 pandemic, Gov. Sisolak has worked around the clock to restore our state. \n\nNow Trump’s allies are organizing to recall the Governor! \n\nWe need your help to stop their momentum. Can you chip in to help put an end to these partisan attacks? →']",['secure.actblue.com'],,['Donate to defend our Governor - Fight against partisan attacks!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
712091736094537,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=712091736094537&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['The Cook Political Report JUST ranked Nevada as a PURE TOSS-UP in 2020.\n\nIn order to keep Nevada blue, we need your support right now! Donate now and help to keep our state blue!']",['secure.actblue.com'],['Join us! Contribute today.'],['Democrats could lose this election - Your support is needed now!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
2085105114956391,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=2085105114956391&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['After Trump’s disastrous response to the COVID-19 pandemic, Gov. Sisolak has worked around the clock to restore our state. \n\nNow Trump’s allies are organizing to recall the Governor! \n\nWe need your help to stop their momentum. Can you chip in to help put an end to these partisan attacks? →']",['secure.actblue.com'],,['Donate to defend our Governor - Fight against partisan attacks!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
470087167267032,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=470087167267032&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['When asked how it could be safe to hold a maskless rally with thousands in Nevada during a pandemic -- Trump said, “I’m on stage and it’s very far away.”\n\nTypical Donald Trump: Putting his reelection over the wellbeing of the American people. \n\nBut polls show he could flip Nevada red to win reelection! Chip in to help Steve reach his end-of-month fundraising goal and fight back →']",['secure.actblue.com'],,['Gov. Sisolak needs your help to fight back against Trump'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
345089806562612,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=345089806562612&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['JUST IN: Republicans are outspending Democrats in battleground Nevada. Trump’s campaign is determined to flip our state red to win reelection. \n\nWe need grassroots supporters to step up RIGHT NOW. Please chip in to make sure we keep Nevada BLUE!l'],['secure.actblue.com'],,['Cook Political Report: ‘Nevada shifts right’ - Help out now!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-26,"[{'percentage': '0.008095', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.087965', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.133297', 'age': '65+', 'gender': 'male'}, {'percentage': '0.077172', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.058284', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.249865', 'age': '65+', 'gender': 'female'}, {'percentage': '0.148408', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.093362', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.002159', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.00054', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.018888', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.067998', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.006476', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.00054', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.003778', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.003238', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.039935', 'age': '25-34', 'gender': 'male'}]","[{'percentage': '0.002146', 'region': 'Arkansas'}, {'percentage': '0.002146', 'region': 'Montana'}, {'percentage': '0.023605', 'region': 'Florida'}, {'percentage': '0.005901', 'region': 'Idaho'}, {'percentage': '0.025215', 'region': 'Illinois'}, {'percentage': '0.00912', 'region': 'Indiana'}, {'percentage': '0.005901', 'region': 'Iowa'}, {'percentage': '0.002146', 'region': 'Maine'}, {'percentage': '0.013412', 'region': 'Maryland'}, {'percentage': '0.014485', 'region': 'Massachusetts'}, {'percentage': '0.013948', 'region': 'Michigan'}, {'percentage': '0.016631', 'region': 'Minnesota'}, {'percentage': '0.373927', 'region': 'Nevada'}, {'percentage': '0.011803', 'region': 'Colorado'}, {'percentage': '0.019313', 'region': 'New Jersey'}, {'percentage': '0.010193', 'region': 'New Mexico'}, {'percentage': '0.052039', 'region': 'New York'}, {'percentage': '0.008584', 'region': 'North Carolina'}, {'percentage': '0.013948', 'region': 'Ohio'}, {'percentage': '0.012339', 'region': 'Oregon'}, {'percentage': '0.021459', 'region': 'Pennsylvania'}, {'percentage': '0.003219', 'region': 'Rhode Island'}, {'percentage': '0.047747', 'region': 'Texas'}, {'percentage': '0.021996', 'region': 'Washington'}, {'percentage': '0.005365', 'region': 'Washington, District of Columbia'}, {'percentage': '0.149142', 'region': 'California'}, {'percentage': '0.001073', 'region': 'Delaware'}, {'percentage': '0.007511', 'region': 'Georgia'}, {'percentage': '0.004292', 'region': 'Kansas'}, {'percentage': '0.003219', 'region': 'Nebraska'}, {'percentage': '0.002146', 'region': 'New Hampshire'}, {'percentage': '0.004292', 'region': 'South Carolina'}, {'percentage': '0.003219', 'region': 'Utah'}, {'percentage': '0.001609', 'region': 'Wyoming'}, {'percentage': '0.001073', 'region': 'Vermont'}, {'percentage': '0.003755', 'region': 'Alabama'}, {'percentage': '0.001609', 'region': 'Alaska'}, {'percentage': '0.006974', 'region': 'Connecticut'}, {'percentage': '0.001609', 'region': 'Hawaii'}, {'percentage': '0.016631', 'region': 'Arizona'}, {'percentage': '0.003755', 'region': 'Kentucky'}, {'percentage': '0.002146', 'region': 'Louisiana'}, {'percentage': '0.001073', 'region': 'Mississippi'}, {'percentage': '0.011266', 'region': 'Missouri'}, {'percentage': '0.004292', 'region': 'North Dakota'}, {'percentage': '0.002682', 'region': 'Oklahoma'}, {'percentage': '0.001609', 'region': 'South Dakota'}, {'percentage': '0.004828', 'region': 'Tennessee'}, {'percentage': '0.013948', 'region': 'Virginia'}, {'percentage': '0.008584', 'region': 'Wisconsin'}, {'percentage': '0.001073', 'region': 'West Virginia'}]"
3401101419937247,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=3401101419937247&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['When asked how it could be safe to hold a maskless rally with thousands in Nevada during a pandemic -- Trump said, “I’m on stage and it’s very far away.”\n\nTypical Donald Trump: Putting his reelection over the wellbeing of the American people. \n\nBut polls show he could flip Nevada red to win reelection! Chip in to help Steve reach his end-of-month fundraising goal and fight back →']",['secure.actblue.com'],,['Gov. Sisolak needs your help to fight back against Trump'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
354304995894953,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=354304995894953&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['After Trump’s disastrous response to the COVID-19 pandemic, Gov. Sisolak has worked around the clock to restore our state. \n\nNow Trump’s allies are organizing to recall the Governor! \n\nWe need your help to stop their momentum. Can you chip in to help put an end to these partisan attacks? →']",['secure.actblue.com'],,['Donate to defend our Governor - Fight against partisan attacks!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
997534910750852,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=997534910750852&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Governor Steve Sisolak is being attacked RIGHT NOW by right-wing organizers, demanding a recall election. \n\nStand with Governor Sisolak and chip NOW to fight against these partisan attacks!']",['secure.actblue.com'],['Join us! Contribute today.'],['Right-wing organizers to recall Gov. Sisolak'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
797541934379086,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=797541934379086&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Governor Steve Sisolak is being attacked RIGHT NOW by right-wing organizers, demanding a recall election. \n\nStand with Governor Sisolak and chip NOW to fight against these partisan attacks!']",['secure.actblue.com'],['Join us! Contribute today.'],['Right-wing organizers to recall Gov. Sisolak'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
377147063409852,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=377147063409852&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['While Governor Sisolak is doing everything he can to protect Nevadans, President Trump is endangering them. \n\nHe held a rally in Nevada that drew thousands, despite the recommendations by his administrations not to hold large gatherings. \n\nGovernor Sisolak needs your help to keep fighting against Trump’s reckless leadership and to protect Nevadans. Chip in to help Steve reach his end-of-month fundraising goal →']",['secure.actblue.com'],['Join us! Contribute today.'],['Help protect Nevadans  - Support Steve Sisolak now!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
351253969267784,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=351253969267784&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['The Cook Political Report JUST ranked Nevada as a PURE TOSS-UP in 2020.\n\nIn order to keep Nevada blue, we need your support right now! Donate now and help to keep our state blue!']",['secure.actblue.com'],['Join us! Contribute today.'],['Democrats could lose this election - Your support is needed now!'],Committee to Elect Steve Sisolak,['en'],2020-10-23,2020-10-23,,
410287336644301,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=410287336644301&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['After Trump’s disastrous response to the COVID-19 pandemic, Gov. Sisolak has worked around the clock to restore our state. \n\nNow Trump’s allies are organizing to recall the Governor! \n\nWe need your help to stop their momentum. Can you chip in to help put an end to these partisan attacks? →']",['secure.actblue.com'],,['Donate to defend our Governor - Fight against partisan attacks!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-22,,
284051862718087,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=284051862718087&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Governor Steve Sisolak is being attacked RIGHT NOW by right-wing organizers, demanding a recall election. \n\nStand with Governor Sisolak and chip NOW to fight against these partisan attacks!']",['secure.actblue.com'],['Join us! Contribute today.'],['Right-wing organizers to recall Gov. Sisolak'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
285837152480518,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=285837152480518&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['When asked how it could be safe to hold a maskless rally with thousands in Nevada during a pandemic -- Trump said, “I’m on stage and it’s very far away.”\n\nTypical Donald Trump: Putting his reelection over the wellbeing of the American people. \n\nBut polls show he could flip Nevada red to win reelection! Chip in to help Steve reach his end-of-month fundraising goal and fight back →']",['secure.actblue.com'],,['Gov. Sisolak needs your help to fight back against Trump'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
657278395180842,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=657278395180842&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Gov. Steve Sisolak has worked tirelessly to fight against the pandemic and to keep Nevadans safe, despite President Trump’s misinformation \n\nThe Governor needs to fight back, are you with him?']",['secure.actblue.com'],['Join us! Contribute today.'],['President Trump spreads misinformation - Stand with Governor Sisolak now!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
349573346119839,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=349573346119839&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['When asked how it could be safe to hold a maskless rally with thousands in Nevada during a pandemic -- Trump said, “I’m on stage and it’s very far away.”\n\nTypical Donald Trump: Putting his reelection over the wellbeing of the American people. \n\nBut polls show he could flip Nevada red to win reelection! Chip in to help Steve reach his end-of-month fundraising goal and fight back →']",['secure.actblue.com'],,['Gov. Sisolak needs your help to fight back against Trump'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
348212476238625,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=348212476238625&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['After Trump’s disastrous response to the COVID-19 pandemic, Gov. Sisolak has worked around the clock to restore our state. \n\nNow Trump’s allies are organizing to recall the Governor! \n\nWe need your help to stop their momentum. Can you chip in to help put an end to these partisan attacks? →']",['secure.actblue.com'],,['Donate to defend our Governor - Fight against partisan attacks!'],Committee to Elect Steve Sisolak,['en'],2020-10-22,2020-10-23,,
